reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-04-01,2026-04-30,2026-04,2026-05-13,钩端螺旋体病,乙类,disease,12,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,黑热病,丙类,disease,35,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,猴痘,乙类,disease,32,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,基孔肯雅热,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,急性出血性结膜炎,丙类,disease,2007,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,甲型肝炎,乙类,disease,1380,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,甲乙丙类传染病总计,甲乙丙类,summary,1139033,1890,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,甲乙类传染病合计,甲乙类,summary,308891,1888,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,狂犬病,乙类,disease,17,14,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,拉沙热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,淋病,乙类,disease,10614,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,流行性出血热,乙类,disease,219,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,流行性感冒,丙类,disease,596122,1,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,流行性和地方性斑疹伤寒,丙类,disease,106,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,流行性脑脊髓膜炎,乙类,disease,19,2,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,流行性腮腺炎,丙类,disease,7534,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,流行性乙型脑炎,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,麻风病,丙类,disease,30,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,麻疹,乙类,disease,81,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,梅毒,乙类,disease,60972,6,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,疟疾,乙类,disease,267,1,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,其他感染性腹泻病,丙类,disease,169022,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,人感染新亚型流感,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,人感染猪链球菌病,重点监测,disease,23,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,伤寒和副伤寒,乙类,disease,311,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,手足口病,丙类,disease,54850,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,水痘,重点监测,disease,39026,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,炭疽,乙类,disease,19,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,未分型肝炎,乙类,disease,571,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,戊型肝炎,乙类,disease,3194,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,细菌性和阿米巴性痢疾,乙类,disease,1889,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,新型冠状病毒感染,乙类,disease,23477,4,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,猩红热,乙类,disease,1701,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,血吸虫病,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,乙型肝炎,乙类,disease,114147,28,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,寨卡病毒病,重点监测,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,中东呼吸综合征（MERS）,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
2026-04-01,2026-04-30,2026-04,2026-05-13,重点监测的其他传染病合计,重点监测,summary,49811,0,https://www.chinacdc.cn/jksj/jksj01/202605/t20260514_1835765.html
