reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-02-01,2026-02-28,2026-02,2026-03-12,猴痘,乙类,disease,27,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,基孔肯雅热,重点监测,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,急性出血性结膜炎,丙类,disease,1297,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,甲型肝炎,乙类,disease,939,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,甲乙丙类传染病总计,甲乙丙类,summary,852909,1384,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,甲乙类传染病合计,甲乙类,summary,236525,1382,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,狂犬病,乙类,disease,10,15,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,拉沙热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,淋病,乙类,disease,7640,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,流行性出血热,乙类,disease,180,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,流行性感冒,丙类,disease,394141,1,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,流行性和地方性斑疹伤寒,丙类,disease,40,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,流行性脑脊髓膜炎,乙类,disease,13,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,流行性腮腺炎,丙类,disease,3142,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,流行性乙型脑炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,麻风病,丙类,disease,22,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,麻疹,乙类,disease,131,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,梅毒,乙类,disease,43817,2,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,疟疾,乙类,disease,348,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,其他感染性腹泻病,丙类,disease,194710,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,人感染新亚型流感,乙类,disease,4,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,人感染猪链球菌病,重点监测,disease,28,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,伤寒和副伤寒,乙类,disease,183,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,手足口病,丙类,disease,22708,1,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,水痘,重点监测,disease,33256,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,炭疽,乙类,disease,14,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,未分型肝炎,乙类,disease,456,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,戊型肝炎,乙类,disease,2392,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,细菌性和阿米巴性痢疾,乙类,disease,1503,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,新型冠状病毒感染,乙类,disease,19453,1,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,猩红热,乙类,disease,1197,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,血吸虫病,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,乙型肝炎,乙类,disease,96310,39,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,寨卡病毒病,重点监测,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,中东呼吸综合征（MERS）,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
2026-02-01,2026-02-28,2026-02,2026-03-12,重点监测其他传染病合计,重点监测,summary,39559,1,https://www.chinacdc.cn/jksj/jksj01/202603/t20260312_315435.html
