reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-07-01,2024-07-31,2024-07,2024-08-28,艾滋病,乙类,disease,4832,1729,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,百日咳,乙类,disease,74964,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,包虫病,丙类,disease,461,5,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,丙类传染病合计,丙类,summary,617431,5,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,丙型肝炎,乙类,disease,20236,305,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,病毒性肝炎,乙类,group,170397,330,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,布鲁氏菌病,乙类,disease,8272,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,登革热,乙类,disease,554,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,丁型肝炎,乙类,disease,23,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,肺结核,乙类,disease,62437,346,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
2024-07-01,2024-07-31,2024-07,2024-08-28,风疹,丙类,disease,64,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240912_299500.html
