reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-07-01,2026-07-31,2026-07,2026-08-13,埃博拉出血热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,艾滋病,乙类,disease,4086,1526,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,白喉,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,百日咳,乙类,disease,616,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,包虫病,丙类,disease,952,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,丙类传染病合计,丙类,summary,1329443,3,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,丙型肝炎,乙类,disease,15974,249,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,病毒性肝炎,乙类,group,147945,284,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,布鲁氏菌病,乙类,disease,6996,2,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,登革热,乙类,disease,1120,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,丁型肝炎,乙类,disease,25,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,发热伴血小板减少综合征,乙类,disease,978,58,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,肺结核,乙类,disease,58871,190,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,风疹,丙类,disease,31,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,肝吸虫病,重点监测,disease,12460,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,钩端螺旋体病,乙类,disease,100,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,黑热病,丙类,disease,35,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,猴痘,乙类,disease,83,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,霍乱,甲类,disease,4,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,基孔肯雅热,乙类,disease,186,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,急性出血性结膜炎,丙类,disease,1589,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,甲型肝炎,乙类,disease,1638,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,甲乙丙类传染病总计,甲乙丙类,summary,2150320,2107,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,甲乙类传染病合计,甲乙类,summary,820877,2104,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,狂犬病,乙类,disease,35,37,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,拉沙热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,淋病,乙类,disease,13411,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,流行性出血热,乙类,disease,258,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,流行性感冒,丙类,disease,969125,3,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,流行性和地方性斑疹伤寒,丙类,disease,132,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,流行性脑脊髓膜炎,乙类,disease,18,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,流行性腮腺炎,丙类,disease,5818,0,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
2026-07-01,2026-07-31,2026-07,2026-08-13,流行性乙型脑炎,乙类,disease,19,2,https://www.chinacdc.cn/jksj/jksj01/202608/t20260814_1838943.html
