reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-06-01,2024-06-30,2024-06,2024-07-29,艾滋病,乙类,disease,5201,1680,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,百日咳,乙类,disease,85817,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,包虫病,丙类,disease,302,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,丙类传染病合计,丙类,summary,726726,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,丙型肝炎,乙类,disease,18600,239,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,病毒性肝炎,乙类,group,152225,265,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,布鲁氏菌病,乙类,disease,7711,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,登革热,乙类,disease,130,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,丁型肝炎,乙类,disease,16,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,肺结核,乙类,disease,58241,291,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,风疹,丙类,disease,73,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,钩端螺旋体病,乙类,disease,21,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,黑热病,丙类,disease,24,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,猴痘,乙类,disease,51,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,急性出血性结膜炎,丙类,disease,2971,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,甲型肝炎,乙类,disease,1128,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,甲乙丙类总计,甲乙丙类,summary,1117408,2254,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,甲乙类传染病合计,甲乙类,summary,390682,2253,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,狂犬病,乙类,disease,13,10,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,淋病,乙类,disease,8396,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,流行性出血热,乙类,disease,433,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,流行性感冒,丙类,disease,314709,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,流行性和地方性斑疹伤寒,丙类,disease,131,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,流行性脑脊髓膜炎,乙类,disease,8,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,流行性腮腺炎,丙类,disease,9939,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,流行性乙型脑炎,乙类,disease,5,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
2024-06-01,2024-06-30,2024-06,2024-07-29,麻风病,丙类,disease,26,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287639.html
