reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-11-01,2024-11-30,2024-11,2024-12-18,艾滋病,乙类,disease,4760,1763,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,百日咳,乙类,disease,7829,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,包虫病,丙类,disease,388,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,丙类传染病合计,丙类,summary,337242,1,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,丙型肝炎,乙类,disease,17027,454,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,病毒性肝炎,乙类,group,154173,495,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,布鲁氏菌病,乙类,disease,3878,1,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,登革热,乙类,disease,5201,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,丁型肝炎,乙类,disease,19,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,肺结核,乙类,disease,51790,238,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,风疹,丙类,disease,58,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,钩端螺旋体病,乙类,disease,36,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,黑热病,丙类,disease,24,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,猴痘,乙类,disease,16,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,急性出血性结膜炎,丙类,disease,1912,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,甲型肝炎,乙类,disease,1036,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,甲乙丙类总计,甲乙丙类,summary,635391,2528,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,甲乙类传染病合计,甲乙类,summary,298149,2527,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,狂犬病,乙类,disease,18,18,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,淋病,乙类,disease,9211,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,流行性出血热,乙类,disease,777,4,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,流行性感冒,丙类,disease,166917,1,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,流行性和地方性斑疹伤寒,丙类,disease,175,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,流行性脑脊髓膜炎,乙类,disease,10,2,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,流行性腮腺炎,丙类,disease,8096,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,流行性乙型脑炎,乙类,disease,13,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,麻风病,丙类,disease,14,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,麻疹,乙类,disease,116,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,梅毒,乙类,disease,52434,2,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,疟疾,乙类,disease,282,4,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,其他感染性腹泻病,丙类,disease,100831,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
2024-11-01,2024-11-30,2024-11,2024-12-18,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202412/t20241223_303445.html
