reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-02-01,2024-02-29,2024-02,2024-03-18,艾滋病,乙类,disease,3344,1360,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,百日咳,乙类,disease,17105,8,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,包虫病,丙类,disease,311,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,丙类传染病合计,丙类,summary,1319042,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,丙型肝炎,乙类,disease,15002,44,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,病毒性肝炎,乙类,group,142012,74,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,布鲁氏菌病,乙类,disease,3758,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,登革热,乙类,disease,42,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,丁型肝炎,乙类,disease,13,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,肺结核,乙类,disease,51945,224,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,风疹,丙类,disease,33,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,钩端螺旋体病,乙类,disease,9,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,黑热病,丙类,disease,18,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,猴痘,乙类,disease,70,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,急性出血性结膜炎,丙类,disease,1856,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,甲型肝炎,乙类,disease,857,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,甲乙丙类总计,甲乙丙类,summary,1594723,1674,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,甲乙类传染病合计,甲乙类,summary,275681,1674,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,狂犬病,乙类,disease,4,2,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,淋病,乙类,disease,6350,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,流行性出血热,乙类,disease,247,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,流行性感冒,丙类,disease,1179029,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,流行性和地方性斑疹伤寒,丙类,disease,45,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,流行性脑脊髓膜炎,乙类,disease,11,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,流行性腮腺炎,丙类,disease,3344,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,流行性乙型脑炎,乙类,disease,0,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,麻风病,丙类,disease,24,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,麻疹,乙类,disease,31,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,梅毒,乙类,disease,46868,3,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,疟疾,乙类,disease,215,2,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,其他感染性腹泻病,丙类,disease,125289,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,伤寒和副伤寒,乙类,disease,190,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
2024-02-01,2024-02-29,2024-02,2024-03-18,手足口病,丙类,disease,9093,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240726_287155.html
