reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-08-01,2024-08-31,2024-08,2024-09-13,甲乙类传染病合计,甲乙类,summary,353682,2365,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,狂犬病,乙类,disease,18,19,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,淋病,乙类,disease,9377,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,流行性出血热,乙类,disease,202,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,流行性感冒,丙类,disease,169642,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,流行性和地方性斑疹伤寒,丙类,disease,207,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,流行性脑脊髓膜炎,乙类,disease,11,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,流行性腮腺炎,丙类,disease,6692,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,流行性乙型脑炎,乙类,disease,16,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,麻风病,丙类,disease,28,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,麻疹,乙类,disease,111,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,梅毒,乙类,disease,58717,3,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,疟疾,乙类,disease,279,1,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,其他感染性腹泻病,丙类,disease,144594,1,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,伤寒和副伤寒,乙类,disease,550,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,手足口病,丙类,disease,42223,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,鼠疫,甲类,disease,2,1,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,炭疽,乙类,disease,91,1,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,未分型肝炎,乙类,disease,522,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,戊型肝炎,乙类,disease,2597,1,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,细菌性和阿米巴性痢疾,乙类,disease,4374,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,新生儿破伤风,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,猩红热,乙类,disease,2028,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,血吸虫病,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
2024-08-01,2024-08-31,2024-08,2024-09-13,乙型肝炎,乙类,disease,140045,42,https://www.chinacdc.cn/jksj/jksj01/202409/t20240919_300082.html
