reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-06-01,2026-06-30,2026-06,2026-07-08,基孔肯雅热,乙类,disease,41,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,急性出血性结膜炎,丙类,disease,2069,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,甲型肝炎,乙类,disease,2276,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,甲乙丙类传染病总计,甲乙丙类,summary,1370653,2116,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,甲乙类传染病合计,甲乙类,summary,359654,2115,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,狂犬病,乙类,disease,33,23,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,拉沙热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,淋病,乙类,disease,12500,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,流行性出血热,乙类,disease,366,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,流行性感冒,丙类,disease,592906,1,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,流行性和地方性斑疹伤寒,丙类,disease,104,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,流行性脑脊髓膜炎,乙类,disease,17,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,流行性腮腺炎,丙类,disease,7685,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,流行性乙型脑炎,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,麻风病,丙类,disease,24,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,麻疹,乙类,disease,76,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,梅毒,乙类,disease,53938,5,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,疟疾,乙类,disease,530,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,其他感染性腹泻病,丙类,disease,149627,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,人感染新亚型流感,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,人感染猪链球菌病,重点监测,disease,55,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,伤寒和副伤寒,乙类,disease,478,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,手足口病,丙类,disease,257993,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,水痘,重点监测,disease,59438,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,炭疽,乙类,disease,23,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,未分型肝炎,乙类,disease,601,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,戊型肝炎,乙类,disease,2777,1,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,细菌性和阿米巴性痢疾,乙类,disease,3340,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,新型冠状病毒感染,乙类,disease,78908,1,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,猩红热,乙类,disease,2425,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,血吸虫病,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,乙型肝炎,乙类,disease,115796,28,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,寨卡病毒病,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,中东呼吸综合征（MERS）,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
2026-06-01,2026-06-30,2026-06,2026-07-08,重点监测的其他传染病合计,重点监测,summary,71066,0,https://www.chinacdc.cn/jksj/jksj01/202607/t20260708_1837979.html
