reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-03-01,2026-03-31,2026-03,2026-04-10,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,基孔肯雅热,重点监测,disease,4,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,急性出血性结膜炎,丙类,disease,1883,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,甲型肝炎,乙类,disease,1382,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,甲乙丙类传染病总计,甲乙丙类,summary,1063258,2000,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,甲乙类传染病合计,甲乙类,summary,322577,1996,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,狂犬病,乙类,disease,26,21,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,拉沙热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,淋病,乙类,disease,10197,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,流行性出血热,乙类,disease,183,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,流行性感冒,丙类,disease,479991,2,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,流行性和地方性斑疹伤寒,丙类,disease,59,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,流行性脑脊髓膜炎,乙类,disease,19,1,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,流行性腮腺炎,丙类,disease,6125,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,流行性乙型脑炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,麻风病,丙类,disease,35,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,麻疹,乙类,disease,117,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,梅毒,乙类,disease,62781,3,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,疟疾,乙类,disease,221,1,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,其他感染性腹泻病,丙类,disease,229629,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,人感染新亚型流感,乙类,disease,3,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,人感染猪链球菌病,重点监测,disease,17,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,伤寒和副伤寒,乙类,disease,247,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,手足口病,丙类,disease,22484,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,水痘,重点监测,disease,32936,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,炭疽,乙类,disease,21,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,未分型肝炎,乙类,disease,626,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,戊型肝炎,乙类,disease,3534,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,细菌性和阿米巴性痢疾,乙类,disease,1682,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,新生儿破伤风,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,新型冠状病毒感染,乙类,disease,26306,2,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,猩红热,乙类,disease,1471,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,血吸虫病,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,乙型肝炎,乙类,disease,123191,29,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,寨卡病毒病,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,中东呼吸综合征（MERS）,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
2026-03-01,2026-03-31,2026-03,2026-04-10,重点监测其他传染病合计,重点监测,summary,43651,3,https://www.chinacdc.cn/jksj/jksj01/202604/t20260410_1834909.html
