reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-08-01,2026-08-31,2026-08,2026-09-10,埃博拉出血热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,艾滋病,乙类,disease,3275,1429,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,百日咳,乙类,disease,453,0,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,包虫病,丙类,disease,326,0,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,丙类传染病合计,丙类,summary,1068468,2,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,丙型肝炎,乙类,disease,14501,228,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,病毒性肝炎,乙类,group,143259,259,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,布鲁氏菌病,乙类,disease,6151,0,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
2026-08-01,2026-08-31,2026-08,2026-09-10,登革热,乙类,disease,836,0,https://www.chinacdc.cn/jksj/jksj01/202609/t20260918_1840340.html
