reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-10-01,2025-10-31,2025-10,2025-11-06,艾滋病,乙类,disease,3749,1532,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,百日咳,乙类,disease,893,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,包虫病,丙类,disease,242,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,丙类传染病合计,丙类,summary,927859,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,丙型肝炎,乙类,disease,13170,205,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,病毒性肝炎,乙类,group,116746,247,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,布鲁氏菌病,乙类,disease,3298,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,登革热,乙类,disease,3727,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,丁型肝炎,乙类,disease,16,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,肺结核,乙类,disease,50265,240,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,风疹,丙类,disease,53,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,钩端螺旋体病,乙类,disease,169,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,黑热病,丙类,disease,25,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
2025-10-01,2025-10-31,2025-10,2025-11-06,猴痘,乙类,disease,71,0,https://www.chinacdc.cn/jksj/jksj01/202511/t20251106_313323.html
