reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-09-01,2025-09-30,2025-09,2025-10-11,艾滋病,乙类,disease,4571,1675,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,百日咳,乙类,disease,1028,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,包虫病,丙类,disease,357,2,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,丙类传染病合计,丙类,summary,453662,2,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,丙型肝炎,乙类,disease,14991,282,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,病毒性肝炎,乙类,group,125571,324,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,布鲁氏菌病,乙类,disease,4835,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,登革热,乙类,disease,2321,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,丁型肝炎,乙类,disease,27,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,肺结核,乙类,disease,56168,262,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,风疹,丙类,disease,45,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,钩端螺旋体病,乙类,disease,176,2,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,黑热病,丙类,disease,27,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,猴痘,乙类,disease,84,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,霍乱,甲类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,急性出血性结膜炎,丙类,disease,2082,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,甲型肝炎,乙类,disease,1228,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,甲乙丙类传染病总计,甲乙丙类,summary,785983,2308,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,甲乙类传染病合计,甲乙类,summary,332321,2306,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,狂犬病,乙类,disease,26,29,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,淋病,乙类,disease,10540,1,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,流行性出血热,乙类,disease,102,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,流行性感冒,丙类,disease,157988,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,流行性和地方性斑疹伤寒,丙类,disease,195,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,流行性脑脊髓膜炎,乙类,disease,10,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,流行性腮腺炎,丙类,disease,9068,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,流行性乙型脑炎,乙类,disease,66,3,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,麻风病,丙类,disease,17,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,麻疹,乙类,disease,55,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,梅毒,乙类,disease,53818,5,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,疟疾,乙类,disease,352,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,其他感染性腹泻病,丙类,disease,124055,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,人感染新亚型流感,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,伤寒和副伤寒,乙类,disease,619,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,手足口病,丙类,disease,159828,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,炭疽,乙类,disease,68,1,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,未分型肝炎,乙类,disease,596,1,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,戊型肝炎,乙类,disease,2798,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,细菌性和阿米巴性痢疾,乙类,disease,3064,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,新型冠状病毒感染,乙类,disease,66915,4,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,猩红热,乙类,disease,1925,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,血吸虫病,乙类,disease,4,0,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
2025-09-01,2025-09-30,2025-09,2025-10-11,乙型肝炎,乙类,disease,105931,41,https://www.chinacdc.cn/jksj/jksj01/202510/t20251011_312919.html
