reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-04-01,2024-04-30,2024-04,2024-05-31,猴痘,乙类,disease,39,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,急性出血性结膜炎,丙类,disease,2803,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,甲型肝炎,乙类,disease,1624,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,甲乙丙类总计,甲乙丙类,summary,1120260,2290,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,甲乙类传染病合计,甲乙类,summary,420216,2290,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,狂犬病,乙类,disease,9,8,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,淋病,乙类,disease,8138,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,流行性出血热,乙类,disease,300,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,流行性感冒,丙类,disease,441711,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,流行性和地方性斑疹伤寒,丙类,disease,153,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,流行性脑脊髓膜炎,乙类,disease,15,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,流行性腮腺炎,丙类,disease,9255,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,流行性乙型脑炎,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,麻风病,丙类,disease,43,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,麻疹,乙类,disease,148,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,梅毒,乙类,disease,61511,4,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,疟疾,乙类,disease,190,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,其他感染性腹泻病,丙类,disease,143289,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,伤寒和副伤寒,乙类,disease,354,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,手足口病,丙类,disease,102204,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,炭疽,乙类,disease,20,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,未分型肝炎,乙类,disease,572,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,戊型肝炎,乙类,disease,3593,1,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,细菌性和阿米巴性痢疾,乙类,disease,2522,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,猩红热,乙类,disease,6125,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,血吸虫病,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
2024-04-01,2024-04-30,2024-04,2024-05-31,乙型肝炎,乙类,disease,140564,21,https://www.chinacdc.cn/jksj/jksj01/202407/t20240731_287616.html
