reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2024-12-01,2024-12-31,2024-12,2025-01-16,艾滋病,乙类,disease,4909,1878,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,百日咳,乙类,disease,6662,3,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,包虫病,丙类,disease,421,1,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,丙类传染病合计,丙类,summary,1698431,10,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,丙型肝炎,乙类,disease,15881,589,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,病毒性肝炎,乙类,group,161938,632,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,布鲁氏菌病,乙类,disease,3690,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,登革热,乙类,disease,442,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,丁型肝炎,乙类,disease,27,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,肺结核,乙类,disease,48656,318,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,风疹,丙类,disease,63,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,钩端螺旋体病,乙类,disease,18,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,黑热病,丙类,disease,21,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,猴痘,乙类,disease,27,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,急性出血性结膜炎,丙类,disease,1863,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,甲型肝炎,乙类,disease,1247,0,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
2024-12-01,2024-12-31,2024-12,2025-01-16,甲乙丙类总计,甲乙丙类,summary,1994023,2867,https://www.chinacdc.cn/jksj/jksj01/202501/t20250117_303940.html
