reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2026-01-01,2026-01-31,2026-01,2026-02-10,埃博拉出血热,重点监测,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,艾滋病,乙类,disease,2805,1649,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,百日咳,乙类,disease,971,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,包虫病,丙类,disease,451,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,丙类传染病合计,丙类,summary,1620673,3,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,丙型肝炎,乙类,disease,14084,31,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,病毒性肝炎,乙类,group,127961,70,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,布鲁氏菌病,乙类,disease,3766,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,登革热,乙类,disease,93,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,丁型肝炎,乙类,disease,25,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,发热伴血小板减少综合征,重点监测,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,肺结核,乙类,disease,52889,164,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,风疹,丙类,disease,30,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,肝吸虫病,重点监测,disease,9408,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,钩端螺旋体病,乙类,disease,11,1,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,黑热病,丙类,disease,39,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
2026-01-01,2026-01-31,2026-01,2026-02-10,猴痘,乙类,disease,28,0,https://www.chinacdc.cn/jksj/jksj01/202602/t20260210_315027.html
