reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-02-01,2025-02-28,2025-02,2025-03-25,艾滋病,乙类,disease,3931,1609,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,白喉,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,百日咳,乙类,disease,4298,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,包虫病,丙类,disease,423,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,丙类传染病合计,丙类,summary,1602707,15,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,丙型肝炎,乙类,disease,15806,78,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,病毒性肝炎,乙类,group,142691,116,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,布鲁氏菌病,乙类,disease,4363,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,传染性非典型肺炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,登革热,乙类,disease,51,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,丁型肝炎,乙类,disease,19,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,肺结核,乙类,disease,52942,208,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,风疹,丙类,disease,41,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,钩端螺旋体病,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,黑热病,丙类,disease,39,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,猴痘,乙类,disease,56,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,霍乱,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,急性出血性结膜炎,丙类,disease,1392,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,脊髓灰质炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,甲型肝炎,乙类,disease,2222,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,甲乙丙类总计,甲乙丙类,summary,1898332,1964,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,甲乙类传染病合计,甲乙类,summary,295625,1949,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,狂犬病,乙类,disease,4,7,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,淋病,乙类,disease,7104,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,流行性出血热,乙类,disease,172,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,流行性感冒,丙类,disease,1348394,14,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,流行性和地方性斑疹伤寒,丙类,disease,37,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,流行性脑脊髓膜炎,乙类,disease,20,1,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,流行性腮腺炎,丙类,disease,3833,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,流行性乙型脑炎,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,麻风病,丙类,disease,36,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,麻疹,乙类,disease,309,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,梅毒,乙类,disease,52008,3,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,疟疾,乙类,disease,212,3,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,其他感染性腹泻病,丙类,disease,242791,1,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,伤寒和副伤寒,乙类,disease,215,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,手足口病,丙类,disease,5721,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,炭疽,乙类,disease,21,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,未分型肝炎,乙类,disease,689,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,戊型肝炎,乙类,disease,3199,3,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,细菌性和阿米巴性痢疾,乙类,disease,1706,1,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,新生儿破伤风,乙类,disease,1,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,新型冠状病毒感染,乙类,disease,22966,1,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,猩红热,乙类,disease,2551,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,血吸虫病,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
2025-02-01,2025-02-28,2025-02,2025-03-25,乙型肝炎,乙类,disease,120756,35,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html
