reference_date,target_end_date,month,report_date,disease,disease_class,row_kind,cases,deaths,source_url
2025-08-01,2025-08-31,2025-08,2025-09-05,狂犬病,乙类,disease,32,27,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,淋病,乙类,disease,10477,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,流行性出血热,乙类,disease,122,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,流行性感冒,丙类,disease,85606,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,流行性和地方性斑疹伤寒,丙类,disease,145,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,流行性脑脊髓膜炎,乙类,disease,8,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,流行性腮腺炎,丙类,disease,6009,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,流行性乙型脑炎,乙类,disease,36,3,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,麻风病,丙类,disease,23,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,麻疹,乙类,disease,94,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,梅毒,乙类,disease,54387,4,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,疟疾,乙类,disease,420,1,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,其他感染性腹泻病,丙类,disease,144550,2,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,人感染高致病性禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,人感染H7N9禽流感,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,伤寒和副伤寒,乙类,disease,647,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,手足口病,丙类,disease,103195,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,鼠疫,甲类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,丝虫病,丙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,炭疽,乙类,disease,106,1,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,未分型肝炎,乙类,disease,575,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,戊型肝炎,乙类,disease,2712,1,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,细菌性和阿米巴性痢疾,乙类,disease,3686,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,新生儿破伤风,乙类,disease,0,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,新型冠状病毒感染,乙类,disease,164625,7,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,猩红热,乙类,disease,1884,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,血吸虫病,乙类,disease,2,0,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
2025-08-01,2025-08-31,2025-08,2025-09-05,乙型肝炎,乙类,disease,109355,37,https://www.chinacdc.cn/jksj/jksj01/202509/t20250905_310265.html
